v1,v2, , , 
AUTOSUFICIENCIA,Pues si quieren y tienen la posibilidad financiera de mantenerlo pues tienen derecho , , , 
AUTOSUFICIENCIA,"En primer lugar la madre debe tener la estabilidad económica, para poder mantener al niño.", , , 
NINGUNO,Es un deseo poco egoísta porque a futuro el niño quizá desee un padre, , , 
AUTOSUFICIENCIA,"Muchas veces la mujer busca sentir ese deseo de ser madres sin depender de alguien, si esa mujer está económicamente estable y cuenta con tiempo para cuidar a ese niño pues estaría en todo su derecho.", , , 
NINGUNO,todo niño tiene derecho a ser feliz con una familia., , , 
AUTOSUFICIENCIA,"Si se siente capaz tanto económica, física y emocional, están en todo su derecho de experimentar la dicha de ser madre. Debemos eliminar el estereotipo de que una familia es un hombre y una mujer, ya que lo primordial es dar amor y tener paciencia hacia el niño.", , , 
AUTOSUFICIENCIA,"La familia debe conceptualizarse como la o las personas que le puedan entregar todo lo necesario al menor para poder desarrollarse en un buen ambiente, mientras la mujer pueda otorgarle eso al niño no habría problema. ", , , 
NINGUNO,"el núcleo familiar es muy importante para la formación de los niños, pero no necesariamente debe estar constituidos por madre y padre, además no veo para nada bien el hecho de tener un hijo solo por ""querer"" debido a que eso conlleva a muchas responsabilidades.", , , 
AUTOSUFICIENCIA,En realidad cada mujer siente deseo de ser madre y aunque no tenga un hombre a lado puede ser feliz y no es que sea egoista, , , 
AUTOSUFICIENCIA,A criterio mientras ella quiera ser madre y hacerse responsable de un bebe esta bien por que los niños no deben sufrir., , , 
NINGUNO,no estaría de acuerdo porque todos los niños tiene derecho a una familia a un padre y una madre y las mujeres de ahora aveces solo se embarazan por un interés que seria en recibir la pensión mensual del niño, , , 
AUTOSUFICIENCIA,"deben pensar en lo hermoso que es dar a luz a un ser especial de su entrañas,", , , 
NINGUNO,pienso que tendrían que tener un poco mas de consciencia ya que traer un niño a este mundo hoy en día no es fácil y requiere de muchos cuidados y quizás tiene que dar y darle la oportunidad a un niño que nunca a sentido el amor de una madre y el de una familia, , , 
AUTOSUFICIENCIA,una madre soltera hoy en dia es un paradigma ante la sociedad y críticas de las personas incluso en el mismo entorno familiar, , , 
NINGUNO,"Pues no está bien hacer eso, ya que una madre debe estar preparada y no estar con un simple deseo de ser madre sin medir consecuencias ", , , 
NINGUNO,si le daría la oportunidad de tener una familia, , , 
NINGUNO,"Deberían ser conscientes en que un niño necesita una familia para su estabilidad emocional y personal, y no es cualquier cosa traer un niño al mundo.", , , 
NINGUNO,"No me parece correcto perjudicar a otra persona para obtener un beneficio propio peor aún aceptar ese tipo de propuestas de un jefe, por ello inmediatamente se debe denunciarlo ", , , 
NINGUNO,difícil decisión. Pero no lo haría  , , , 
NINGUNO,"Definitivamente no creo (por ninguna razón) que en este caso el ""fin"" lo justifique. Es bastante bajo y desleal. Podría aplicar para cosas que tengan que ver con esfuerzo, o sobre esfuerzo de uno mismo en una actividad. ", , , 
NINGUNO,Si fuera mi caso. le diría que No y lo denunciaría. Porque se quien soy y de las capacidades que tengo así que si llego a obtener un puesto es porque lo ganaría con mi esfuerzo., , , 
NINGUNO,"Definitivamente no lo haría, me parece muy denigrante el hecho de adquirir un cargo a cambio de hacer actos indebidos o que perjudiquen a otras personas", , , 
NINGUNO,"Considero que todo tiene un limite, y es mejor si cumplimos nuestras metas con esfuerzo propio. Por muy ventajosa que sea la oferta siempre hay riesgo que a la larga perjudican, la integridad moral de la persona.", , , 
NINGUNO,"No lo haría, estaría dañando  mi imagen laboral", , , 
NINGUNO,Es cuestión de ética en definitiva no lo aria por que va en contra de los valores y principios que me han enseñado , , , 
NINGUNO,"Pienso que los principios que nos han formado nuestros padres, además de la  educación, valores que nos con lleva a desenvolvernos como seres humanos, es muy importante tener límites y aceptar hasta que punto  llegar para alcanzar los objetivos.", , , 
NINGUNO,"No, debido a que estaría faltando a los principios y valores que me fueron inculcados por mis padres, tratando de convencer en hacer algo que seré consciente que no estaría bien, sólo por ganar intereses propios.", , , 
NINGUNO,"Esas decisiones que cambian tu vida, pero en definitiva diría que No", , , 
NINGUNO,"No podemos perjudicar a nadie por beneficio propio, los valores deben estar primeros.", , , 
NINGUNO,"No lo haría, porque al aceptar esa propuesta de un jefe estaría lastimando a mi mejor amiga, por querer obtener un beneficio propio que al final no vale la pena porque no hay esfuerzo de querer superarse.", , , 
NINGUNO,"No porque lo considero inmoral, ademas la amistad de una mejor amiga vale mucho y no la perjudicaría por nada en el mundo.", , , 
NINGUNO,"No, Nada justifica convencer a alguier a realizar algo indebido por beneficiar a uno mismo", , , 
NINGUNO,"No lo haría ,es un acto inmoral que no se debe dar por ningún motivo .", , , 
NINGUNO,"No, para nada no solo por principios morales de la accion que conlleva convencer a una persona cercana a ti a participar en algo que no le gustara", , , 
NINGUNO,"Definitivamente no.Esta frase debe estar más ligada a la ética y a las enseñanzas inculcadas desde casa. De hecho, el ser humano es capaz de alcanzar sus objetivos sin perjudicar a nadie.Los fines no justifican los actos", , , 
NINGUNO,no dañaría a mi amiga solo por obtener un cargo de alta importancia primero está la moral y la ética y sobre todo la amistad  , , , 
NINGUNO,"No, la frase enunciada denigra a la persona en este tema, no esta bien querer inducir a alguien sin medir las consecuencias, debemos respetar la dignidad de los demás, no escalar posiciones de esa manera, sino de acuerdo a nuestras capacidades.", , , 
NINGUNO,El respeto y ética deben estar siempre presente en nuestras vidas así que no aceptaría ese método para sobresalir , , , 
NINGUNO,"Considero que hay que quererse y querer a las personas que nos rodean, no estoy de acuerdo en que habría que  proponerle algo a alguien  para lograr trabajar en algún lugar, por otra parte ese ""Jefe"" no debería asumir ningún cargo", , , 
NINGUNO,No me parece que el fin justifica los medios no comparto esa idea, , , 
EXHIBICIONISMO,"Si convencer = completo y absoluto consentimiento del trato, no veo un problema en la transacción.", , , 
NINGUNO,"Definitivamente no, debido a que no estaríamos respetando la dignidad de esa mujer y estaríamos dejando a un lado los valores que nuestros padres nos inculcan, y si nosotros queremos llegar alto no hay nada mejor que por nuestro propio esfuerzo y dedicación", , , 
NINGUNO,Mi respuesta contundente sería NO por el motivo de q mis valores no  m permiten  hacer eso y más involucrar a mi mejor amiga . Estoy completamente segura q mi dignidad como mujer y como persona vale más q cualquier cosa obtenida de esa manera., , , 
NINGUNO,"La ética y el respeto deben estar siempre presente en nuestras día a día, así que no aceptaría sobre ese tipo de tema.", , , 
NINGUNO,"Lógicamente no, no hacia nuestro mejor amiga. Tampoco estaríamos haciendo un bien a nosotros mismos. ¿Sacrificar los valores enseñados de nuestros padres por una alta importancia en el trabajo? No. Pésimo error. Respetar la dignidad de esa mujer, es lo que un hombre hace", , , 
NINGUNO,"NO, porque afectaría negativamente tanto la vida social y profesional de mi amiga como la mía, prefiero ganarme el puesto por mis aportes a la empresa.", , , 
NINGUNO,"Definitivamente no, los valores no se intercambian por un cargo importante en un trabajo. Qué clase de amistad sería obligar o convencer a otra persona a hacer algo por el bien propio? Un ascenso laboral debe depender únicamente de un mérito propio en el campo que se desenvuelve", , , 
NINGUNO,"No, no lo haría porque estaría lastimando a una persona que confía en mi y además estaría fuera de control porque primero estarían los valores que me han inculcado mis padres ", , , 
NINGUNO,"Pienso que depende mucho de los valores que tengas como ser humano, si yo se que no es correcto pues no lo hago. ", , , 
NINGUNO,"Un cargo no se  gana a base de propuestas indecentes. Una mujer tiene que tener amor propio, dignidad, respeto para si misma.. sobre todo inteligencia y darse cuenta que cualquier cargo se gana con  esfuerzo y dedicación.. ", , , 
NINGUNO,No creo por qué ensuiaria mi reputación de cierta manera si me despiden no podría conseguir algo serio o talvez en la industria del prono si xd, , , 
NINGUNO,"No, Asi sea un cargo de alto rango, esa propuesta no ética es una mala propuesta para poder conseguir un mejor rango sería una falta de moral para la empresa y jefe.", , , 
NINGUNO,"Definitivamente no, porque no seria correcto convencer a alguien hacer algo inmoral solo para un bien propio", , , 
NINGUNO,"Obviamente NO, primero está mi dignidad como persona, un cargo importante lo puedo conseguir en otra parte y con buenas acciones ", , , 
NINGUNO,Pues no ya que tengo para el trabajo hay cierto límite y no  a tales extremos, , , 
NINGUNO,"Definitivamente no. No le haría eso a mi mejor amiga, ni desearía que le pase a alguien, es poco ético , además que donde están los valores? que uno se debe ganar su puesto, su dinero, sus cosas de manera honrada, eso no hace un caballero.", , , 
NINGUNO,"No, pienso y creo que la dignidad de una persona, en este caso dos mujeres está muy por encima de cualquier puesto de trabajo.Cómo todo en la vida, siempre hay excepciones, y en este caso la hay para esta famosa ", , , 
NINGUNO,No no la aplicaría porque si es mi mejor amiga siempre voy a querer lo mejor para a ella y además pues si llego a tener un cargo de alta importancia pues que sea por mi sacrificio más no porque otra cosa., , , 
NINGUNO,"Definitivamente no. No le haría eso a mi mejor amiga, ni desearía que le pase a alguien, es poco ético .", , , 
NINGUNO,"No lo aplicaría ya que claramente esta mal, los fines no justifican los medios, por eso no comparto esa idea.", , , 
NINGUNO,"Hay principios de vida en cada uno de nosotros, beneficiarnos y perjudicar a alguien por tener un mejor cargo... seria un gran error.", , , 
NINGUNO,"No, ya que se esta denigrando a una persona por beneficio propio.", , , 
NINGUNO,Literalmente en estos tiempos los lo que está imperando la falta de valores falta de conciencia es lo que ocaciona ese tipo de actitud totalmente reprochable y aborrecible de todo punto vista .., , , 
NINGUNO,"No, yo considero que la integridad de una persona es algo que no se puede negociar con absolutamente nada ya sea hombre u mujer, nada va a justificar el querer pisotear la dignidad de otra persona. ", , , 
NINGUNO,"Pues no lo haría,estaría dañando mi educación mi ética  y por trabajo no lo haría por que es mejor perder el trabajo que una amistad.", , , 
NINGUNO,"no aplicaría dicha frase puesto que el hecho de que sea mi jefe no me obliga a aceptar las propuestas que el me haga ni aunque me ofrezca el cargo más alto de la empresa, no hay fin que justifique las acciones incorrectas", , , 
NINGUNO,"pues no, por más cargo que tenga el jefe no tiene ningún derecho de ofertar una cargo en cualquier empresa por realizar dicha actividad y mucho menos si las personas involucradas no desean participar y le termina obligando.", , , 
NINGUNO,"La frase tiene su sentido y su manera de ser usada, pero este no sería el caso, nunca falta el típico que quiere aprovecharse del tipo de situación en la que una persona se puede encontrar queriendo así hacerla caer en tentativas. ", , , 
NINGUNO,Algo muy denigrante sin duda el conoce la palabra ética pues conoce la forma de ganarse un puesto. , , , 
NINGUNO,Nada se justificaría porque si una persona quiere alcanzar un cargo más importante debe lograrlo por sus propios méritos y esfuerzo a través de su conocimiento en su trabajo. , , , 
NINGUNO,No aceptaría ya que una amistad no tiene un precio ya que mi mejor amiga desde que es mi mejor amiga es parte de mi familia y el trabajo y la familia no se mezcla. , , , 
NINGUNO,"No, me voy de la empresa, se supone que sí voy a ocupar un alto cargo debería ser por mi experiencia y conocimiento, no por sus deseos sexuales y encima queriendo que convenza a una persona querida para mí a hacer eso.", , , 
NINGUNO,"No lo haría, es una falta de ética y personalidad hacerle el mal a una persona solo por conseguir un puesto importante ", , , 
NINGUNO,No porque no debería hacer que otra persona se sacrificie o alga un esfuerzo por beneficio mio , , , 
NINGUNO,No lo aplicaría porque respeto y integridad es lo debe poder en práctica. Ganarce un puesto cometiendo algo que  no te esforzarte por tus medios genera muy problema mejor es seguir por nuestro medio., , , 
NINGUNO,No ya que con eso se estaría faltando el respeto de una persona que a confiado mucho en uno como persona , , , 
NINGUNO,"Definitivamente no, la integridad física y moral de una persona no es juego, siempre se debe ver por el propio bienestar y de las personas que son apreciadas por ti", , , 
NINGUNO,"No, los valores y el respeto no se intercambian, ni por un cargo importante en un puesto de trabajo. La amistad no obliga muchos meno exige a una persona hacer algo que no quiera! Un ascenso laboral se gana con el esfuerzo y el mérito que uno realiza.", , , 
NINGUNO,"Difinitivamente no, eso sería falta de ética y moralidad ya que si quisiera llegar a un rango alto seria por mis propios medio por el esfuerzo  a lo que haga en el trabajo", , , 
NINGUNO,"no aplicaría dicha frase, ya que la integridad de una persona no se la negocia por beneficios prejuiciosos", , , 
NINGUNO,"No perjudicaría a un amigo(a) para obtener un beneficio , cuando tu familia te enseña valores y respeto , aunque hoy en día vivimos en una sociedad que está dispuesta a todo para lograr lo que desea .", , , 
NINGUNO,"Bajo ningún concepto creo que el fin justifica los medios, porque estos ""medios"" pueden ser perjudiciales como en el caso del ejemplo. No sólo estaría haciendo un daño propio sino también estaría incluyendo a un tercero que no tiene la culpa.", , , 
NINGUNO,"No siempre el fin va a justificar el proceder de las personas. En este caso no va por un beneficio común entre las partes, se está afectando la moral de uno ellos. Muchas veces se manipula a los demás   sin importar el perjuicio cometido. ", , , 
EXHIBICIONISMO,"Claro que aplicaría la frase .Para que quieres ganar el reconocimiento de otras personas, si ya lo tienes el de tu familia y amigos .Vivimos en una sociedad donde tenemos que apreciar la vida de las personas que nos rodean, es poco ético hacer eso.", , , 
NINGUNO,La moral es primero y hay que ganarse todo con el sudor de nuestra frente. Además hay que respetar la integridad de una persona., , , 
NINGUNO,Pienso que nuestros padres an hecho un gran esfuerzo para enseñarnos principios y valores y nos enseñan a formarnos como mejor persona y no cometamos errores como aquello xq el fin no justifica los medios y debemos respetarnos como persona., , , 
NINGUNO,No seria correcto convencer alguien hacer algo indebido solo por obtener un beneficio propio, , , 
NINGUNO,"No, no comparto la frase, por ética, por valores y por principios, no  perjudicaría a una tercera persona por mi beneficio. Y si es de asumir un cargo superior que sea por mi propio esfuerzo, sin la existencia de un jefe con esa actitud. ", , , 
NINGUNO,"en definitiva gran error, solo con tener que pensarlo ya le fallaste a tu compañera, cometiendo delito tanto como cómplice como coahutor del echo participando en el acto; con justa razón cárcel.", , , 
NINGUNO,"No es bueno perjudicar a otras personas por beneficio propio, toda persona es capaz de alcanzar algo con su propio esfuerzo, si proponen tal cosa diría que no y proceder a denunciar. ", , , 
NINGUNO,"No, primero que nada lo correcto sería rechazar la propuesta y mejor aún renunciar ya que estar rodeada en un ambiente laboral con falta de ética, valores y poco profesionalismo no se sentiría bien. ", , , 
NINGUNO,"definitivamente no aceptaría, no me perce justo perjudicar a otra persona para obtener un cargo de alta importancia.", , , 
NINGUNO,"No lo haría, y lo denunciaría", , , 
NINGUNO,yo pienso que no es correcto dañar la integridad de una persona solo por obtener un beneficio propio , , , 
NINGUNO,"No me parece correcto convencer a tú amiga solo para conseguir un beneficio propio, no hay justificación para un comportamiento inmoral, sin importar el motivo o el resultado.", , , 
NINGUNO,"Propuesta tentadora, pero no", , , 
EXHIBICIONISMO,Sí porque a veces para lograr lo que queremos nuestro instinto de sobresalir nos lleva aceptar propuestas indecentes, , , 
NINGUNO,Todo ser humano tiene derecho a una vida mejor sea el lugar donde se encuentre, , , 
AUTORITARISMO,APOYO!!! Es la herramienta escencial que procura el desarrollo y la unión de la sociedad nacional., , , 
NINGUNO,"mientras sean venezolanas, bienvenidas sean uwu", , , 
NINGUNO,"Cada persona en cualquier País que esté se encuentre, sin importar su Nacionalidad, tiene el derecho de una Vida mejor para él y de los suyos", , , 
NINGUNO,Cada uno de los ciudadanos debemos ser escuchado ya que todos tenemos derecho a la equidad., , , 
AUTORITARISMO,"Estoy completamente de acuerdo, primero lo nuestro o nosotros mismos.", , , 
NINGUNO,"Toda persona debe ser bienvenida en cualquier parte del mundo, todos somos iguales.", , , 
NINGUNO,"Muchas personas que llegan de otros lugares, no llegan hacer el mal, simplemente buscan algo que les ayude a mejorar o salir de la situación en la que se encuentran.", , , 
NINGUNO,déjalos entrar a tu país xd, , , 
NINGUNO,"Todas las personas tienen el derecho a una mejor vida,  a brindarles una educación mejor a sus hijos, e impartirles lo importante que es hacer el bien  en el lugar donde pueden adquirir más posibilidades.", , , 
NINGUNO,los extranjeros son seres humanos por lo tanto tienen derecho a vivir mejor sea donde sea., , , 
NINGUNO,"Como humanos, debemos fomentar la no xenofobia...", , , 
AUTORITARISMO,"Cada ser humano tiene el derecho a una vida digna sea donde se encuentre, sin embargo siempre se debe dar prioridad a los nativos en cualquier ámbito", , , 
NINGUNO,"Nadie es dueño de ningún lugar, tenemos derecho de ser libres e ir donde queramos, dejemos la xenofobia a un lado ", , , 
NINGUNO,"Tanto las personas extranjeras como las nacionales tienen el mismo derecho de realizar una actividad, siempre y cuando aporten de manera positiva a la sociedad.", , , 
AUTORITARISMO,"Decir pensar primero en nosotros mismos aveces suena egoísta pero hay que ser realistas las oportunidades de una mejor vida dentro de un país distinto al tuyo las hay, por ende nadie se salva incluso uno mismo, de ser parte de ese flujo de extranjeros.", , , 
AUTORITARISMO,"Todas las personas somos libres de elegir donde podemos realizar nuestras actividades, siempre y cuando sean cosas positivas, pero estando en nuestro propio país siempre se tiene que dar privilegio a las personas nacionales, a los nativos de aquel país.", , , 
NINGUNO,"Considero que debemos ser empáticos con todos aquellos que buscan el bienestar en otros lugares, nadie conoce su situación, brindar ayuda no hace a una país ni más ni menos, es cuestión de humanidad.", , , 
NINGUNO,"creo que toda persona sin importar la nacionalidad es bienvenida, siempre y cuando no hagan el mal", , , 
AUTORITARISMO,La demanda de extranjero en nuestro país ha llevado que la delincuencia este a un nivel alto ya que pedimos que sean extraditados, , , 
NINGUNO,Todos merecemos una oportunidad de estudiar y trabajar así no sea en nuestro propio pais., , , 
NINGUNO,Todos somos iguales y merecemos el mismo respeto donde quiera que nos encontremos, , , 
AUTORITARISMO,"Cada persona ya sea esta nacional o extranjera  está apta para enfrentar cualquier problemática existente en nuestra sociedad pero se debe tomar en cuenta lo nuestro, en personas que están comprometidas con el bienestar de la sociedad y la economía del país.", , , 
NINGUNO,Debemos ser solidarios con las personas que buscan un mejor futuro en nuestro país, , , 
NINGUNO,"No debemos limitar o peor aún excluir a las personas de otras nacionalidades, cada quien Forzará su destino tratando de dar lo mejor de sí y derribando barreras", , , 
NINGUNO,pues bien todos tenemos derecho a buscar un buen futuro ya sea fuera del país nativo.... mientras no seamos un mal aporte y hagamos las cosas bien., , , 
NINGUNO,si los extranjeros poseen habilidades que podrían contribuir mayormente en alguna empresa no veo ningún problema en que se queden o que residan de manera permanente., , , 
NINGUNO,Todos tenemos derecho a establecernos donde queramos. No olvidar utilizar el hashtag, , , 
VANIDAD,"Pienso que el amor propio es el reflejo de cómo es la relación que tenemos por nosotros mismos, hacia nuestro físico, personalidad, carácter, actitudes y comportamientos.", , , 
VANIDAD,Es una imagen del mercantilismo del cuerpo en nuestra sociedad. Se debe conocer que existe un peso y talla adecuado que es sinónimo de salud y bienestar., , , 
VANIDAD,"El amor propio es sin duda uno de los más significantes dentro de los rasgos de personalidad. Considero que, el amarse a uno mismo dependerá de la seguridad personal, independientemente de las críticas basadas en los estándares sociales.", , , 
VANIDAD,"Sin amor propio no somos nadie, porque el amor propio es quien nos hace unicos, sin ello solo seriamos copias de estereotipos de personas que dicen ser ""lo perfecto"", eso no es vivir, que mejor que ser feliz con tus defectos que te hacen especial.", , , 
NINGUNO,Pooooosssii, , , 
VANIDAD,Lucir presentable esta bien lo demás ya es avaricia, , , 
VANIDAD,"Está claro que lucir a la moda no tiene que ser una prioridad, pero en la actualidad en muchos casos como luces, te definen....aún así pienso que una buena imagen y presentación sería suficiente.. sin necesidad de estar ""a la moda"".", , , 
VANIDAD,"Pienso que tener una buena imagen para sentirnos bien con nosotros mismo puede ser un reflejo de amor propio, es como consentirnos  pero tampoco hay exagerar y creerse  más que las demás personas. Al fin y al cabo debemos sentirnos a gusto con lo que tenemos.", , , 
VANIDAD,El amor propio abarca más que vestir a la moda y tampoco considero que sea igual de importante que la educación., , , 
NINGUNO,Todo es cuestión de perspectiva , , , 
VANIDAD,"Pos en mi caso me gusta siempre lo fuera de lo común, no ser una mas del montón y me amo tal y como soy.", , , 
VANIDAD,Así es., , , 
VANIDAD,"Existen variedad de cosas por las cual se verán con prioridad, pero sin embargo que las apariencias no no engañen de esta manera si juzgamos a un libro por la portada no sabremos de que esta llena la persona, quizá sentirse agusto de como quisiéramos vestirnos", , , 
NINGUNO,"Vestirse a la moda no es necesario acomplejarse de ti mismo y no tener amor propio, se tratar de sentirte bien ya sea que estes con sobrepeso o no, lo primordial es quererte a ti y aceptarte tal y como eres.", , , 
VANIDAD,"Si, es importante.", , , 
VANIDAD,Lucir bien es cuidarse y aceptarse mas allá de la moda o del que dirán lo importante es tener esa paz de saber que me amo sin importar nada., , , 
NINGUNO,"Si, hoy en día la imagen es lo primero que vemos, pero debemos ir mas allá y conocer realmente a las personas. El físico no lo es todo.", , , 
VANIDAD,"Hoy en día la imagen que presentamos es muy importante, pero es más importante amarse a sí mismo y ser consiente que cómo nos sentimos es más importantes ir el resto de críticas de la sociedad.", , , 
VANIDAD,"Considero que el amor propio es lo más importante que puede tener una persona; es amarse con todas nuestras cualidades y defectos, porque lo primordial es sentirnos bien con nosotros mismos sin importar las opiniones de los demás.", , , 
VANIDAD,"El amor propio también es salud, aceptarse tal y como uno es, pero eso si el sobrepeso es falta de una dieta balanceada, y eso es descuido.", , , 
NINGUNO,"El lucir bien es un reflejo del amor propio, no es necesario estar a la moda es suficiente lucir bien físicamente como mentalmente, y con que uno se sienta bien consigo mismo una manera de demostrar el amor propio que nos tenemos.", , , 
NINGUNO,"Lucir bien esta bien, pero lucir bien no es equivalente a estar a la moda, y en cuanto al físico, si bien por salud uno debe estar lo más atlético posible, no quiere decir que no estarlo signifique que no hay amor propio.", , , 
VANIDAD,"La educación no debe reflejarse en como te veas, sino en la actitud que tengas contigo mismo y con otras personas porque muchas veces juzgamos aquellos con pocos recursos que a simple vista no tienen para lucir bien pero son muy educados y serviciales.", , , 
NINGUNO,"Vestirse bien, arreglar algo de ti que no te gusta es darle placer al mundo, en primer lugar acepta como eres, como te ves, la educación que recibes en tu hogar, las enseñanzas que tus padres te den, es lo que le da valor a tu vida, por eso te amarán.", , , 
VANIDAD,"la imagen es improtante claro,  que si!! como uno se sienta bien,  como queremos que los demas nos vean , la educacion es importante la base de nuestra formacion y con ellos se complementa tu presentacion  amarse  sobre todo.", , , 
VANIDAD,"No está mal ""estar a la moda"" si tienes como, disfrútalo, pero siempre mantén firme tu humildad, porque otras personas quieren lo que tu ya tienes y no pueden. Aún así aquellas personas se adaptan y llegan a estar bien, con lo que puedan ponerse para vestir.", , , 
NINGUNO,"El mundo está engañado pensando que la imagen perfecta de una persona representa su forma de ser, no es así, la moda en si representa como uno se aliste y logré demostrar su verdadero yo y amarse a sí mismo(a), y ser auténticos.", , , 
NINGUNO,"No hay necesidad de estar a la moda, cada uno muestra sus características propias en su forma de vestir, hablar y pensar lo cual nos hace diferentes. ", , , 
NINGUNO,Me parece correcto., , , 
NINGUNO,"Un Amor propio que nos ayuda adaptarnos con nuestro propio cuerpo. No todo es moda porque una vestimenta no hace a la persona,tu impones tu propia imagen,como cuando estudias das tus propias opiniones. ", , , 
NINGUNO,"Estar a la moda no debe ser necesariamente nuestra prioridad, sin embargo, vestir bien y cuidar nuestra imagen nos ayudaría a sentirnos agusto con nosotros mismos.", , , 
NINGUNO,"Creo que no importa como te veas, si tú te sientes bien contigo mismo, ese es el verdadero significado de amor propio, porque la única aprobación que necesitas es la de Dios, la del mundo ni importa, así que luce como quieras y se tu mismo.", , , 
VANIDAD,"El amor propio es importante aceptarse tal y como eres todos tenemos debilidades y fortalezas, porque que es necesario que te tomes un momento para apreciar lo increíble que eres incluso si tienes fallas.", , , 
VANIDAD,"La imagen propia representa el amor que nos tenemos, y el cuidado que nos damos y refleja lo que podemos dar a los demás.", , , 
VANIDAD,"Nuestra forma de vestir dice mucho sobre nuestra personalidad, hay días que te sientes una diosa con los harapos de siempre, pero en otros, debes darte un poco de brillo para levantar tu autoestima. En si la imagen importa mucho pero no tanto cómo la educación ", , , 
NINGUNO,"No es tan necesario seguir las modas para demostrar amor propio, el amor propio se demuestra por como te aceptas y te valoras como persona, mejorando día a día.", , , 
NINGUNO,"A mi criterio, el amor propio es un sinónimo del autoestima, ya que dependemos de aquello para nuestra estabilidad emocional.", , , 
NINGUNO,"Cada persona conlleva paradigmas diferentes al hablar del amor propio si aquel individuo se siente bien en vestirse a la moda, pues que lo siga haciendo lo que no estaría correcto es el hacerlo solo para complacer aquellos  estereotipos de la sociedad.", , , 
VANIDAD,"Amor propio es quererse tal cual somos, la imagen es importante sin importar clase social, fisico, ya que la imagen es tu carta de presentacion ante la sociedad", , , 
VANIDAD,Si es verdad aunque para otras personas no le parezca bien como se vistan  las personas con sobrepeso ya que aunque estén con sobrepeso ellos están a la moda y dan a proyectar su imagen, , , 
VANIDAD,"Tener una buena imagen es importante,pero eso implica aceptarnos y no dejarnos influenciar por ciertos estereotipos de belleza que crea la sociedad, porque tener una buena imagen no es una competencia por ver quién luce mejor, sino ser felices por lo que somos.", , , 
VANIDAD,"nuestra imagen de lo que queremos proyectar a los demas debe ser agradable en el ambiente que nos encontremos, sin perder la esencia de uno mismo. ", , , 
NINGUNO,No es importante tu físico es mas importante tu personalidad eso es lo q te define como persona no tu cuerpo o cara pero si tus sentimientos y lo llevas dentro., , , 
NINGUNO,"Más importante que estar a la moda es tener amor propio y saber quererse como uno es, independientemente de que si estas en moda o no lo importante ed que uno se sienta cómodo con lo que uno usa como vestimenta", , , 
NINGUNO,"La imagen que te define son tus valores!!...la moda representa seguir estereotipos sociales que te hacen parte del montón, en lo personal tu imagen debería reflejar aquello que te hace ser único, tu honradez, tu amabilidad o solo el hecho de respetar a los demás.", , , 
VANIDAD,El Tener amor propio debe ser una prioridad en nosotros para poder sentirnos a gusto con nuestro físico y sobre todo  por la maravillosa persona que somos y debemos lucir bien ante las demás personas  y estar a la moda no debe ser una prioridad., , , 
NINGUNO,Existen muchas personas que no se aman asi mismo fisicamente y la otra vez se siente inseguro y sienpre tratan de dar una buena imangen con todos los demas., , , 
VANIDAD,"Opinó qué la imagen es tan importante como salud , ""estar bien, es verse bien"".  A demás de estar a la moda, perdemos nuestra propia forma de vestir que identifica  nuestra imagen. El ser originales sin seguir las tendencias.", , , 
VANIDAD,"Constantemente es fundamental conservar la esencia de sí mismo, empero además es bueno tener una buena imagen, ya que ayuda a que la población sienta mas empatía contigo. ", , , 
NINGUNO,No por que la moda es algo pasajero pero la educación los valores eso si es propio de cada persona. , , , 
NINGUNO,"No por vestir a la moda significa que una persona tenga educación y valores, aquí se puede destacar la frase de ""no todo es, lo que aparenta ser"". Por el contrario, la educación siempre debe ser prioridad.", , , 
VANIDAD,El Amor Propio Consta de aceptarse tal y como eres  y hacer que tu autoestima crezca día a día para  convertirte en una persona segura de ti misma y poder avanzar.Estar a la moda es una tendencia y no todos deben estarlo ya que es algo opcional en cada persona., , , 
VANIDAD,LA IMAGEN DE CADA PERSONA ES ALGO SUPERFICIAL DE AQUELLA PERO EL AMARSE A SI MISMO CON DEFECTOS Y VIRTUDES ES SER UNA PERSONA SEGURA Y CAPAZ DE TODO. , , , 
NINGUNO,La moda no tiene que ver en absolutamente nada con la educación , , , 
NINGUNO,la actualidad la persona viven acomplejada de verse bien por fuera mientras que por dentro no trabajan su autoestimas ya que por afuera en temporal llegara el día en que todo será ira pero la belleza del interior es al que mantendrá siempre al pasar de años., , , 
NINGUNO,"A mi pensar el amor propio es una limitación que sólo puede ser vista y estigmatizada por cada ser, tomando la imagen como ejemplo, no por vestir bien la sociedad tendría la conclusión precisa de que me amo cuando en realidad puede ser todo lo contrario.", , , 
VANIDAD,"El amor propio debe ir más allá de los estándares impuestos por la sociedad, es decir, no se define por tu peso, talla o la manera de vestir. El amor propio se debe reflejar en nuestra autoestima y en la aceptación que tenemos hacia nosotros mismos.", , , 
VANIDAD,"Siempre es importante mantener la esencia de uno mismo, pero también es bueno tener una buena imagen, porque ayuda a que la gente sienta mas empatía contigo. Tampoco olvidemos que la actitud y amor propio hacen mucho mas que un atuendo.", , , 
NINGUNO,Existen muchas personas que no se aman a sí mismo fisicamente y a la vez se sienten inseguros y siempre tratan de dar una buena imagen con los demás. Pero una aspecto importante sería que tu físico no depende de tu imagen frente a los demás., , , 
